"technologies_short_description_tech_dlc14_brt_heraldry_oversea_repanse"	"King Louen knows Bretonnia cannot stem the tide of filth alone – diplomacy is required to broker alliances, lest fell darkness overrun the world entirely."	"True"
"technologies_onscreen_name_tech_dlc07_brt_economy_industry_mines"	"Improved Smelters"	"True"
"technologies_onscreen_name_tech_grn_side_1_1_1"	"Betta Stikkas"	"True"
"technologies_long_description_tech_dwf_mil_5_4"	"The newest of ammunition types are large shells. A few modified cannons were used for testing and while the initial results were disastrous, later iterations have been very promising. Larger cannons are being developed for use with shells, as Clans closely aligned to the Engineers' Guild see great potential in siege scenarios."	"True"
"technologies_short_description_tech_grn_main_big_boss_is_watchin_you"	""	"True"
"technologies_onscreen_name_tech_grn_end_1_2"	"Bigga Loot Cart"	"True"
"technologies_long_description_tech_cst_command_07"	""	"True"
"technologies_short_description_tech_grn_start_0_1"	""'Ere come da boyz! Dey want Waaagh!""	"True"
"technologies_onscreen_name_tech_dlc05_2_ellinill"	"Ellinill, Lord of Destruction"	"True"
"technologies_short_description_tech_dwf_civ_2_1"	"When a Dawi is in need of decent hammer or az, the tool market is the place to find it."	"True"
"technologies_long_description_tech_dlc09_tmb_faction_target_2"	""	"True"
"technologies_onscreen_name_tech_dwf_mil_9_2"	"Grimnir's Favour"	"True"
"technologies_long_description_tech_skv_5_2"	""	"True"
"technologies_onscreen_name_tech_skv_7_3"	"They Can't Blame Their Tools"	"True"
"technologies_onscreen_name_tech_hef_3_05"	"Wardings of Vaul"	"True"
"technologies_long_description_tech_def_2_3_2"	""	"True"
"technologies_long_description_tech_def_1_1_3"	""	"True"
"technologies_short_description_tech_vmp_bones_10"	"The dread animator can wake the most stubborn of ancient warriors from their deathly slumber."	"True"
"technologies_onscreen_name_tech_chs_branch_5_5"	"Herald of Doom"	"True"
"technologies_short_description_tech_dlc13_emp_purge_1"	"Foul Greenskins, flea-infested Skaven and slimy Lizardmen are abroad in sufficient numbers that an organised cull is now necessary."	"True"
"technologies_long_description_tech_dlc07_brt_economy_other_1"	"Almshouses in Bretonnia are not happy places, but serve an important function for the peasant-class, who endlessly toil for the nobility in exchange for their ‘protection’ from evil in its various guises. Naturally, peasants only know servitude, leaving the Knights to carry out the heroic deeds so revered in Bretonnian society. Such loyalty is not reciprocated, however, for if peasants become afflicted by disease or injury to the extent that they can no longer toil the fields or work the looms, they are simply replaced by others in better physical condition. Almshouses provide a modicum of refuge to those wretched individuals who find themselves in such unfortunate predicaments. Such places are not a soft-option though – residents lives remaining hard, they are still expected to work long hours at menial tasks, with barely enough food provided and absolutely no sympathy, cures or palliative care offered."	"True"
"technologies_onscreen_name_tech_dlc07_brt_chivalry_chaos_1"	"Ruinous Powers Decree"	"True"
"technologies_short_description_tech_hef_2_02"	"Forward! For Ulthuan! For the Phoenix King! Charrrrrge!"	"True"
"technologies_short_description_tech_dwf_mil_6_3"	"At a Clan's request, Field Engineers are sent by their Guild, attached to artillery to ensure increased rates of fire."	"True"
"technologies_long_description_tech_lzd_7_7"	""	"True"
"technologies_onscreen_name_tech_emp_smith_4"	"Improved Heavy Weapons"	"True"
"technologies_long_description_tech_vmp_blood_01"	""	"True"
"technologies_onscreen_name_tech_def_3_3_2_slaanesh"	"Endless Debauchery"	"True"
"technologies_short_description_tech_vmp_binding_01"	"A text of powerful binding and one of the nine Books of Nagash. It contains countless rituals to ensnare wrathful spirits, summon ghoulish creatures and imbue such fell things with dread power."	"True"
"technologies_onscreen_name_tech_hef_1_05"	"Skirmishing Saddles"	"True"
"technologies_short_description_tech_dwf_mil_2_2"	"By standing atop an Oath Stone, followers' resolve is increased, ensuring a champion's foes can find him in the scrum."	"True"
"technologies_short_description_tech_dlc07_brt_economy_other_fletchers"	"Those peasants skilled at bow-making are ordered to do it year round, instead of supplying a village's quota."	"True"
"technologies_onscreen_name_tech_dlc13_lzd_units_4"	"Sequence of Savagery"	"True"
"technologies_short_description_tech_dlc09_tmb_dynasty_1"	"Ruling from the glittering capital of Khemri, Settra bound the disparate Priest Kings into the unity of single kingdom and lo, Nehekhara was born."	"True"
"technologies_onscreen_name_tech_dlc13_lzd_vassal_1"	"Ancient Fortitude"	"True"
"technologies_short_description_tech_lzd_7_6"	"The most respected of all Saurus Warriors, the Temple Guard are equipped with the finest arms and armour available."	"True"
"technologies_onscreen_name_tech_cst_command_10"	"Quartermaster"	"True"
"technologies_onscreen_name_tech_vmp_beasts_03"	"Master of the Swarm"	"True"
"technologies_onscreen_name_tech_grn_end_1_3"	"'Normus Loot Cart"	"True"
"technologies_onscreen_name_tech_dlc13_lzd_campaign_5"	"Sequence of Traversal"	"True"
"technologies_short_description_tech_dlc08_nor_marauders_04"	"Sharper throwing-axes forged in larger numbers mean more dismemberment and decapitation on the battlefield."	"True"
"technologies_long_description_tech_vmp_beasts_05"	"Vargheists were once true von Carsteins, but they have long since lost their noble trappings, becoming desperate beasts and useful tools for Vampires that retain their intellect. According to the bestiary, there is a cantrip that ensures that Vargheists will forever hunger - a despairing hunger that keeps them fierce and desperate to eat."	"True"
"technologies_onscreen_name_tech_dwf_civ_2_1"	"Tool Market"	"True"
"technologies_onscreen_name_tech_grn_extra_2_2"	"Abuse 'Em!"	"True"
"technologies_onscreen_name_tech_dlc09_tmb_dynasty_4"	"Wisdom of the Fourth Dynasty"	"True"
"technologies_long_description_tech_skv_1_1"	""	"True"
