"ancillaries_colour_text_wh2_dlc10_anc_mount_hef_handmaiden_barded_ithilmar_steed"	"An extremely light yet resilient material, ithilmar gives the same protection as heavy steel, but without slowing down its wearer."	"True"
"ancillaries_onscreen_name_wh2_dlc15_anc_enchanted_item_lucky_banner"	"Lucky Banner"	"True"
"ancillaries_colour_text_wh_pro02_anc_enchanted_item_blood_chalice_of_bathori"	"The life essence of many wretched, innocent smallfolk ensures that those who drink from this cursed cup thrive with newfound power."	"True"
"ancillaries_colour_text_wh2_main_anc_follower_lzd_sacrificial_victim_skv"	"The ancient enemy, virulent and plague-ridden, makes the best sacrifices."	"True"
"ancillaries_onscreen_name_wh2_dlc14_anc_weapon_whirl_of_weeping_blades"	"Whirl of Weeping Blades"	"True"
"ancillaries_colour_text_wh2_dlc12_anc_enchanted_item_mask_of_heavens"	"Its wearer will become one with the mighty Terradons, who will then move in tandem as a single, mighty consciousness."	"True"
"ancillaries_colour_text_wh2_dlc10_dwf_anc_talisman_ironwardens_wardstone"	"A Wardstone, like an Oathstone, is a great, revered rock. This one is inscribed with runes of warding."	"True"
"ancillaries_onscreen_name_wh2_dlc11_anc_mount_cst_gunnery_wight_rotting_promethean"	"Rotting Promethean"	"True"
"ancillaries_onscreen_name_wh_dlc03_anc_follower_beastmen_ungor_whelp"	"Ungor Whelp"	"True"
"ancillaries_onscreen_name_wh_main_anc_follower_greenskins_snotling_scavengers"	"Snotling Scavengers"	"True"
"ancillaries_onscreen_name_wh_main_anc_talisman_the_silver_seal"	"The Silver Seal"	"True"
"ancillaries_colour_text_wh2_main_anc_arcane_item_rod_of_the_storm"	""	"True"
"ancillaries_onscreen_name_wh2_main_anc_magic_standard_banner_of_verminous_scurrying"	"Banner of Verminous Scurrying"	"True"
"ancillaries_colour_text_wh2_main_anc_talisman_vambraces_of_defence"	"These golden bracers are fabled to have been found on the shores of distant Lustria and are inscribed with unusual glyphs."	"True"
"ancillaries_colour_text_wh2_main_anc_mount_skv_plague_priest_plague_furnace"	"This altar, ridden with disease, is a fitting pulpit from which the Plague Priests preach their words of poison and death."	"True"
"ancillaries_colour_text_wh2_main_anc_talisman_aura_of_quetzl"	""	"True"
"ancillaries_onscreen_name_wh_main_anc_follower_greenskins_shamans_lacky"	"Shaman's Lackey"	"True"
"ancillaries_colour_text_wh_main_anc_rune_master_rune_of_grungni"	""	"True"
"ancillaries_colour_text_wh_main_anc_mount_teb_general_barded_warhorse"	"Barded horses offer greater protection, a large horse is needed to support the armour, usually purchased from massive breeds found in the Empire."	"True"
"ancillaries_colour_text_wh2_dlc15_anc_mount_hef_archmage_metal_great_eagle"	"Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos."	"True"
"ancillaries_colour_text_wh_main_anc_follower_all_men_bodyguard"	"In a major metropolis, it's all too easy to end up with a knife in your back."	"True"
"ancillaries_colour_text_wh2_main_anc_enchanted_item_odd_powder_keg"	"This keg is filled with Dwarfen gunpowder mixed with Warpstone and other volatile substances. Stand well back… and don't sneeze!"	"True"
"ancillaries_colour_text_wh2_dlc15_anc_mount_hef_archmage_life_moon_dragon"	"Those atop the mighty Moon Drakes are steeled in the knowledge of their mount’s enlightened strength that has seen them face down Daemons."	"True"
"ancillaries_onscreen_name_wh2_dlc13_anc_weapon_runefang_hochland"	"Goblin Bane"	"True"
"ancillaries_colour_text_wh2_dlc09_anc_mount_tmb_khalida_necroserpent"	"A reward for utter dedication to the Warrior-Queen, every swipe of its sandstone tail can carve through mortal flesh."	"True"
"ancillaries_colour_text_wh2_dlc11_anc_magic_standard_holed_banner_of_militia"	""Never give the zombies explosives, they'll blow the whole ship apart - you, me, the loot... everything!""	"True"
"ancillaries_onscreen_name_wh2_main_anc_echanted_item_enriched_warpstone_dust"	"Enriched Warpstone Dust"	"True"
"ancillaries_onscreen_name_wh_dlc04_anc_arcane_item_the_liber_noctus"	"The Liber Noctus"	"True"
"ancillaries_onscreen_name_wh_dlc07_anc_enchanted_item_mane_of_the_purebreed"	"Mane of the Purebreed"	"True"
"ancillaries_onscreen_name_wh2_dlc10_dwf_anc_weapon_elfbane"	"Elfbane"	"True"
"ancillaries_colour_text_wh2_dlc11_anc_mount_cst_aranessa_rotting_promethean"	"A giant Undead crab, whose pincers can tear ships apart, makes an impressive and fitting mount for the earthly offspring of Manann himself."	"True"
"ancillaries_colour_text_wh2_dlc13_anc_weapon_runefang_ostermark"	"One of twelve magical swords belonging to the Empire's Elector Counts, 'Troll Cleaver' is used to cull the myriad dangerous creatures rampaging around the extremely fertile 'East March'."	"True"
"ancillaries_onscreen_name_wh_main_anc_weapon_sword_of_might"	"Sword of Might"	"True"
"ancillaries_onscreen_name_wh2_main_anc_mount_skv_grey_seer_ruin_screaming_bell"	"Screaming Bell"	"True"
"ancillaries_colour_text_wh2_main_anc_armour_shroud_of_death"	"The tormented soul of an assassin is eternally bound to this cold shroud."	"True"
"ancillaries_onscreen_name_wh_dlc05_anc_follower_hunting_hound"	"Hunting Hound"	"True"
"ancillaries_onscreen_name_wh2_main_anc_weapon_blade_of_leaping_gold"	"Blade of Leaping Gold"	"True"
"ancillaries_onscreen_name_wh_dlc05_anc_mount_vmp_red_duke_barded_nightmare"	"Barded Nightmare"	"True"
"ancillaries_colour_text_wh2_dlc11_anc_follower_cst_powder_monkey"	"It's an extremely dirty and dangerous job, but someone has to do it. After all, even the highest-rated admiral had to start somewhere."	"True"
"ancillaries_colour_text_wh2_dlc14_anc_follower_malus_silar"	"Malus' captain of guards is as close as a Dark Elf can possibly get to being honourable and dutiful, and so remains one of an extremely small group whom the tyrant feels he can trust."	"True"
"ancillaries_colour_text_wh_main_anc_mount_brt_damsel_beasts_barded_warhorse"	"Barded warhorses of Bretonnia are grand beasts, dressed in barding to give greater protection to their magic-wielding riders."	"True"
"ancillaries_colour_text_wh_main_anc_armour_the_armour_of_morkar"	"Once belonging to the First Everchosen of Chaos, this ancient suit of Chaos Armour is as powerful as those who have dared to wear it."	"True"
"ancillaries_colour_text_wh_dlc03_bst_cha_bray_shaman_shadows_1"	"A deadly mountain of muscle and hair, forced to pull its Beastlord’s chariot, is a truly repulsive proposition indeed."	"True"
"ancillaries_colour_text_wh_dlc07_anc_armour_armour_of_the_midsummer_sun"	"These enchanted plates channel sunlight, so beams of light burst forth to blind the foe as the wearer approaches."	"True"
"ancillaries_onscreen_name_wh2_main_anc_arcane_item_circlet_of_iron"	"Circlet of Iron"	"True"
"ancillaries_onscreen_name_wh_dlc01_anc_follower_chaos_oar_slave"	"Oar Slave"	"True"
"ancillaries_colour_text_wh2_dlc14_anc_weapon_sword_of_lyonesse"	"When first she faced Chaos, Repanse broke open the reliquary of the village Grail Chapel and took up the ancient sword she found there."	"True"
"ancillaries_colour_text_wh_main_anc_weapon_the_hammer_of_karak_drazh"	""	"True"
"ancillaries_onscreen_name_wh2_main_anc_weapon_weeping_blade"	"Corrosive Blade"	"True"
"ancillaries_colour_text_wh2_dlc10_anc_enchanted_item_star_of_avelorn"	""	"True"
"ancillaries_onscreen_name_wh2_main_anc_arcane_item_warpstone_tokens"	"Warpstone Tokens"	"True"
"ancillaries_onscreen_name_wh_dlc03_bst_cha_khazrak_one_eye_1"	"Razorgor Chariot"	"True"
"ancillaries_onscreen_name_wh_dlc08_anc_follower_cathy_slave_dancers"	"Cathay Slave Dancers"	"True"
"ancillaries_onscreen_name_wh_main_anc_mount_brt_damsel_beasts_warhorse"	"Warhorse"	"True"
"ancillaries_onscreen_name_wh2_dlc15_anc_mount_hef_archmage_death_ilthilmar_chariot"	"Ithilmar Chariot"	"True"
"ancillaries_colour_text_wh_main_anc_follower_dwarfs_stonemason"	"It was the stonemasons who discovered runic number-magic, allowing them to craft perfectly square stones. Manling scholars call such art "calculus"."	"True"
"ancillaries_colour_text_wh2_dlc14_anc_enchanted_item_malus_warp_gem"	"Just like Elgol's Warp-Gem, this lesser version gives the wielder limited control over the unpredictable Winds of Magic."	"True"
"ancillaries_colour_text_wh_dlc03_anc_talisman_icon_of_vilification"	"These cursed items are all manner of blasphemy, from skulls of dead priests to hallowed, torn branches of Loren."	"True"
"ancillaries_onscreen_name_wh2_main_anc_follower_lzd_acolyte_priest"	"Acolyte Mage"	"True"
"ancillaries_colour_text_wh2_main_anc_mount_def_dreadlord_dark_steed"	"True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers."	"True"
"ancillaries_onscreen_name_wh2_main_anc_armour_armour_of_the_stars"	"Armour of the Stars"	"True"
"ancillaries_colour_text_wh_main_anc_weapon_red_axe_of_karak_eight_peaks"	"The Red Axe was forged in Karak Eight Peaks, its vengeful runes made to destroy all Greenskins and vermin."	"True"
"ancillaries_colour_text_wh2_dlc15_anc_mount_hef_archmage_light_barded_warhorse"	"The best of all horse breeds found anywhere in the world, Elven steeds are noble, intelligent, graceful, and swift."	"True"
"ancillaries_onscreen_name_wh_main_anc_follower_halfling_fieldwarden"	"Fieldwarden"	"True"
"ancillaries_onscreen_name_wh2_dlc12_anc_weapon_mechanical_arm"	"Mechanical Arm"	"True"
"ancillaries_colour_text_wh2_main_anc_weapon_warpforged_blade"	"Warpstone powder mixed with steel during the forging process creates a weapon of wicked cutting prowess."	"True"
"ancillaries_colour_text_wh2_main_anc_weapon_aventurine_dagger"	"A single green gem adorns the hilt and a terrible poison is smeared upon its blade."	"True"
"ancillaries_colour_text_wh2_dlc11_anc_talisman_jellyfish_in_a_jar"	""It won't kill yer - again - but the pain will make you wish it had.""	"True"
"ancillaries_colour_text_wh2_dlc09_anc_armour_armour_shield_of_ptra"	"This mystical shield channels white-hot energy from the Sun-God, unleashing it in a blinding flash of light."	"True"
"ancillaries_colour_text_wh2_main_anc_mount_def_sorceress_dark_cold_one"	"Dark, feral beasts indigenous to Naggaroth, tempted from their damp, warm caves to bear the Druchii to battle."	"True"
"ancillaries_onscreen_name_wh_main_anc_weapon_skabscrath"	"Skabscrath"	"True"
"ancillaries_onscreen_name_wh_main_anc_mount_emp_general_barded_warhorse"	"Barded Warhorse"	"True"
"ancillaries_colour_text_wh2_main_anc_follower_lzd_astrologer"	""When Morrslieb is in retrograde, that is when we should strike. Never before, lest disaster befalls us.""	"True"
"ancillaries_onscreen_name_wh_dlc05_anc_mount_wef_glade_lord_forest_dragon"	"Forest Dragon"	"True"
"ancillaries_colour_text_wh_main_anc_follower_greenskins_dog_boy_scout"	"Mounted on a giant shaggy wolf, this Goblin is a grizzled veteran, having run away from countless enemies in his time."	"True"
"ancillaries_onscreen_name_wh2_dlc11_anc_mount_vmp_bloodline_von_carstein_zombie_dragon"	"Zombie Dragon"	"True"
"ancillaries_colour_text_wh_dlc03_anc_arcane_item_hagtree_fetish"	"A crude effigy and shamanic heirloom from one of the hag trees that grow deep in the forest."	"True"
"ancillaries_onscreen_name_wh_dlc13_anc_weapon_dawn"	"Dawn"	"True"
"ancillaries_colour_text_wh2_main_anc_magic_standard_banner_of_the_world_dragon"	"This magnificent standard is emblazoned with the glittering image of the World Dragon - a symbol of mighty Ulthuan."	"True"
"ancillaries_colour_text_wh_main_anc_mount_ksl_general_warhorse"	"To traverse the harsh steppes of Kislev, a valiant steed is always best."	"True"
"ancillaries_onscreen_name_wh_dlc08_anc_mount_nor_wulfrik_norscan_warhorse"	"Norscan Warhorse"	"True"
"ancillaries_colour_text_wh2_dlc10_anc_mount_def_sorceress_death_dark_steed"	"True horses no longer, Dark Magic corrupts the finest Elven steeds and turns them into black-flanked killers."	"True"
"ancillaries_onscreen_name_wh_dlc03_anc_magic_standard_the_beast_banner"	"The Beast Banner"	"True"
"ancillaries_onscreen_name_wh_dlc03_anc_mark_of_chaos_gnarled_hide"	"Gift of Chaos"	"True"
"ancillaries_onscreen_name_wh_dlc08_anc_enchanted_item_ancient_frost_wyrm_scale"	"Ancient Frost-Wyrm Scale"	"True"
"ancillaries_onscreen_name_wh2_main_anc_mount_lzd_skink_chief_ancient_stegadon"	"Ancient Stegadon"	"True"
"ancillaries_onscreen_name_wh2_dlc09_anc_enchanted_item_vambraces_of_the_sun"	"Vambraces of the Sun"	"True"
"ancillaries_onscreen_name_wh_main_anc_arcane_item_staff_of_damnation"	"Staff of Damnation"	"True"
"ancillaries_onscreen_name_wh_main_anc_follower_empire_entertainer"	"Entertainer"	"True"
"ancillaries_colour_text_wh_main_anc_talisman_the_dragon_crown_of_karaz"	"The Dragon Crown has been worn by the High King since the founding of Karaz-a-Karak."	"True"
"ancillaries_colour_text_wh2_main_anc_weapon_blade_of_nurglitch"	"Smeared with special ointments of the Plaguelords, even a scratch from this blade can cause a lethal infection."	"True"
"ancillaries_colour_text_wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_fire_chaos_steed"	"The dread steeds of Chaos are more than mere horses, but creatures tainted by Daemon blood, said to be gifts from the Dark Gods themselves."	"True"
"ancillaries_colour_text_wh2_dlc10_anc_mount_def_supreme_sorceress_dark_black_dragon"	"Secretly nurtured by Malekith, Black Dragons are enchanted with Dark Magic that corrupts and enhances."	"True"
"ancillaries_onscreen_name_wh2_dlc14_anc_follower_malus_edlire"	"Eldire"	"True"
"ancillaries_onscreen_name_wh2_main_anc_follower_sea_cucumber"	"Sea Cucumber"	"True"
"ancillaries_onscreen_name_wh_dlc08_anc_enchanted_item_vial_of_troll_blood"	"Vial of Troll Blood"	"True"
"ancillaries_colour_text_wh2_dlc15_anc_mount_hef_archmage_fire_great_eagle"	"Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos."	"True"
"ancillaries_colour_text_wh_dlc05_anc_mount_vmp_red_duke_zombie_dragon"	"Animated by Dark Magic, a zombie dragon is an unholy parody of a once-noble beast now borne aloft by great tattered wings, its body covered with thick, withered hide."	"True"
"ancillaries_colour_text_wh2_dlc12_lzd_anc_follower_consul_of_calith"	"This Skink emissary once helped to defeat the Skaven at Calith, the warmbloods’ most important far eastern trading port."	"True"
"ancillaries_onscreen_name_wh2_main_anc_mount_def_dreadlord_dark_steed"	"Dark Steed"	"True"
"ancillaries_onscreen_name_wh2_dlc11_anc_mount_cst_fleet_admiral_death_fem_rotting_promethean"	"Rotting Promethean"	"True"
"ancillaries_colour_text_wh_main_anc_follower_greenskins_boggart"	"Marsh-gobbos, or "boggarts", know all the "secret ways" in marshy, swampy areas. However, they're still "smelly gits" according to the Orcs."	"True"
"ancillaries_colour_text_wh2_main_anc_follower_skv_scribe"	"The deeds of the mighty Clans, recorded for posterity and handy reference, give direction and purpose to their future endeavours."	"True"
"ancillaries_onscreen_name_wh_main_anc_enchanted_item_potion_of_foolhardiness"	"Potion of Foolhardiness"	"True"
"ancillaries_colour_text_wh2_main_anc_follower_hef_dragon_tamer"	"Like his illustrious ancestor, this one can wake mighty Dragons and bind them to his will with harnesses of truesteel."	"True"
"ancillaries_colour_text_wh_main_anc_armour_helm_of_many_eyes"	""	"True"
"ancillaries_onscreen_name_wh2_dlc12_lzd_anc_follower_obsinite_miner_skink"	"Obsinite Miner Skink"	"True"
"ancillaries_colour_text_wh_main_anc_mount_brt_damsel_warhorse"	"The chargers of Bretonnia are arguably the finest horses in the Old World, mounts fit for beautiful Damsels to ride into battle."	"True"
"ancillaries_colour_text_wh2_main_anc_arcane_item_warpstone_tokens"	"Pieces of refined Warpstone that can be eaten to aid in spellcasting, also used as currency within the Under-Empire."	"True"
"ancillaries_colour_text_wh2_dlc09_anc_mount_tmb_liche_priest_shadow_skeletal_steed"	"Long-dead destriers, awakened to serve their Unliving masters far beyond death."	"True"
"ancillaries_colour_text_wh_dlc05_anc_magic_standard_the_banner_of_the_eternal_queen"	"Those who go to battle with the Everqueen's personally hand-woven banner do so proudly, and never waver."	"True"
"ancillaries_onscreen_name_wh2_dlc10_anc_magic_standard_banner_of_avelorn"	"Banner of Avelorn"	"True"
"ancillaries_onscreen_name_wh2_dlc12_anc_weapon_retractable_fistblade"	"Retractable Fistblade"	"True"
"ancillaries_colour_text_wh2_main_anc_armour_worlds_edge_armour"	""	"True"
"ancillaries_onscreen_name_wh_main_anc_mount_chs_chaos_sorcerer_death_barded_chaos_steed"	"Barded Chaos Steed"	"True"
"ancillaries_colour_text_wh_main_anc_follower_empire_camp_follower"	"No army travels alone. Who else would cook, sew or loot the freshly slain\?"	"True"
"ancillaries_onscreen_name_wh_main_anc_follower_empire_road_warden"	"Road Warden"	"True"
"ancillaries_colour_text_wh2_dlc15_anc_weapon_star_lance"	"Legend has it that the Star Lance strikes with the wrath of a Star Dragon, and cannot be unmade while the Drakes still live upon Ulthuan."	"True"
"ancillaries_onscreen_name_wh2_main_anc_arcane_item_itxi_grubs"	"Itxi Grubs"	"True"
"ancillaries_onscreen_name_wh_dlc05_anc_magic_standard_the_banner_of_the_hunter_king"	"The Banner of the Hunter King"	"True"
"ancillaries_onscreen_name_wh_dlc01_anc_mount_chs_chaos_sorcerer_lord_fire_manticore"	"Manticore"	"True"
"ancillaries_onscreen_name_wh2_dlc15_anc_mount_hef_archmage_beasts_barded_warhorse"	"Elven Steed"	"True"
"ancillaries_colour_text_wh_main_anc_mount_vmp_wight_king_barded_skeletal_steed"	"A Wight King was once a Chieftain or a warrior-king of his tribe and so may have been buried with a loyal steed that still wears its rusted barding."	"True"
"ancillaries_onscreen_name_wh_main_anc_talisman_obsidian_amulet"	"Obsidian Amulet"	"True"
